1403715271925342355, 0.973285, -0.225648, 0.0424186, 0.786704, 0.224814, 0.974117, 0.023566, 2.17679, -0.0466383, -0.0134002, 0.998822, 1.06197, 0, 0, 0, 1
1403715271935348607, 0.972896, -0.227398, 0.0420035, 0.78661, 0.226644, 0.97373, 0.0219716, 2.17671, -0.0458964, -0.0118562, 0.998876, 1.06199, 0, 0, 0, 1
1403715271945254497, 0.97319, -0.22604, 0.0425017, 0.786685, 0.225268, 0.974044, 0.0222081, 2.17653, -0.0464184, -0.0120385, 0.99885, 1.06191, 0, 0, 0, 1
1403715271955436859, 0.9732, -0.226008, 0.0424463, 0.786733, 0.225231, 0.974049, 0.0223384, 2.17659, -0.0463935, -0.0121795, 0.998849, 1.0619, 0, 0, 0, 1
1403715271965372469, 0.973285, -0.22566, 0.0423585, 0.786686, 0.224845, 0.974119, 0.0231742, 2.17677, -0.0464917, -0.013031, 0.998834, 1.062, 0, 0, 0, 1
1403715271975248606, 0.973232, -0.225834, 0.042632, 0.786704, 0.225051, 0.974089, 0.022419, 2.17657, -0.0465904, -0.0122245, 0.998839, 1.06191, 0, 0, 0, 1
1403715271985295386, 0.973268, -0.225736, 0.0423304, 0.786668, 0.224928, 0.974103, 0.023027, 2.17673, -0.0464322, -0.0128902, 0.998838, 1.06193, 0, 0, 0, 1
1403715271995326751, 0.973227, -0.22593, 0.0422417, 0.786672, 0.225118, 0.974057, 0.0231371, 2.17678, -0.0463732, -0.0130083, 0.998839, 1.06196, 0, 0, 0, 1
1403715272005246371, 0.973177, -0.226081, 0.0425841, 0.786733, 0.225282, 0.974027, 0.0227751, 2.17665, -0.0466271, -0.0125708, 0.998833, 1.06196, 0, 0, 0, 1
1403715272015251313, 0.97326, -0.225777, 0.0423132, 0.786726, 0.224966, 0.974093, 0.0230884, 2.17675, -0.0464298, -0.0129519, 0.998838, 1.06196, 0, 0, 0, 1
1403715272025423046, 0.973298, -0.225585, 0.0424653, 0.786641, 0.224782, 0.97414, 0.0228789, 2.17674, -0.0465283, -0.0127225, 0.998836, 1.06198, 0, 0, 0, 1
1403715272035722445, 0.97326, -0.225738, 0.0425057, 0.78672, 0.224936, 0.974106, 0.0228534, 2.17673, -0.0465639, -0.0126813, 0.998835, 1.06193, 0, 0, 0, 1
1403715272045254755, 0.973003, -0.22699, 0.0417143, 0.786592, 0.226187, 0.97381, 0.0231163, 2.17691, -0.045869, -0.013057, 0.998862, 1.06202, 0, 0, 0, 1
1403715272055244115, 0.973304, -0.225608, 0.0421963, 0.78668, 0.224831, 0.97414, 0.0224016, 2.17669, -0.0461591, -0.0123165, 0.998858, 1.06195, 0, 0, 0, 1
1403715272065133963, 0.973286, -0.22564, 0.0424362, 0.786669, 0.224844, 0.974129, 0.0227402, 2.17669, -0.0464695, -0.0125912, 0.99884, 1.06192, 0, 0, 0, 1
1403715272075245343, 0.973364, -0.225327, 0.0423072, 0.786666, 0.224501, 0.974192, 0.0234219, 2.17676, -0.046493, -0.0133, 0.99883, 1.062, 0, 0, 0, 1
1403715272085216841, 0.97333, -0.225445, 0.0424576, 0.786639, 0.224667, 0.97418, 0.0223341, 2.17667, -0.0463964, -0.0121996, 0.998849, 1.06195, 0, 0, 0, 1
1403715272095327051, 0.973221, -0.225898, 0.0425635, 0.786717, 0.225097, 0.974069, 0.022823, 2.17664, -0.0466154, -0.0126309, 0.998833, 1.06193, 0, 0, 0, 1
1403715272105338097, 0.973254, -0.225835, 0.0421376, 0.786659, 0.225033, 0.974081, 0.0229409, 2.17673, -0.0462262, -0.0128449, 0.998848, 1.06196, 0, 0, 0, 1
1403715272115346576, 0.97325, -0.22582, 0.0423111, 0.786656, 0.225013, 0.974084, 0.0230148, 2.17674, -0.0464118, -0.0128786, 0.998839, 1.06198, 0, 0, 0, 1
1403715272125398884, 0.973278, -0.225696, 0.0423155, 0.786698, 0.224861, 0.974105, 0.0235938, 2.17679, -0.0465448, -0.0134482, 0.998826, 1.06201, 0, 0, 0, 1
1403715272135304278, 0.973291, -0.225567, 0.0427027, 0.786713, 0.22474, 0.97414, 0.0233235, 2.1768, -0.0468594, -0.0131035, 0.998816, 1.06198, 0, 0, 0, 1
1403715272145254136, 0.973312, -0.225556, 0.0422946, 0.786691, 0.224739, 0.974142, 0.0232369, 2.17679, -0.0464422, -0.0131115, 0.998835, 1.06198, 0, 0, 0, 1
1403715272155228699, 0.973341, -0.225369, 0.0426108, 0.78667, 0.22457, 0.974192, 0.022747, 2.17669, -0.0466376, -0.0125715, 0.998833, 1.06192, 0, 0, 0, 1
1403715272165373987, 0.972954, -0.227182, 0.0418274, 0.78662, 0.22634, 0.973754, 0.0239453, 2.17705, -0.0461696, -0.0138304, 0.998838, 1.06203, 0, 0, 0, 1
1403715272175259489, 0.973257, -0.225779, 0.0423704, 0.786697, 0.224955, 0.974089, 0.0233543, 2.17681, -0.0465454, -0.0131983, 0.998829, 1.06199, 0, 0, 0, 1
1403715272185313511, 0.973263, -0.225742, 0.0424302, 0.786709, 0.224939, 0.974104, 0.0228946, 2.17675, -0.0464997, -0.0127383, 0.998837, 1.06197, 0, 0, 0, 1
1403715272195333346, 0.97318, -0.226079, 0.042524, 0.786742, 0.22523, 0.974013, 0.0238644, 2.17677, -0.0468142, -0.0136467, 0.99881, 1.06203, 0, 0, 0, 1
1403715272205350275, 0.973304, -0.225577, 0.0423514, 0.786631, 0.224766, 0.974139, 0.0230886, 2.17667, -0.0464644, -0.0129531, 0.998836, 1.06196, 0, 0, 0, 1
1403715272215244704, 0.973134, -0.226306, 0.0423698, 0.786723, 0.22545, 0.973958, 0.0240523, 2.17668, -0.0467096, -0.0138538, 0.998812, 1.06209, 0, 0, 0, 1
1403715272225366630, 0.973293, -0.225594, 0.0425301, 0.786729, 0.224786, 0.974138, 0.0229606, 2.17677, -0.0466099, -0.0127872, 0.998831, 1.06199, 0, 0, 0, 1
1403715272235287804, 0.973264, -0.225775, 0.0422281, 0.786671, 0.224975, 0.974096, 0.0228909, 2.17673, -0.0463024, -0.0127786, 0.998846, 1.06195, 0, 0, 0, 1
1403715272245153486, 0.973308, -0.225589, 0.0421899, 0.786712, 0.22479, 0.974139, 0.0228822, 2.17674, -0.0462608, -0.0127876, 0.998848, 1.06196, 0, 0, 0, 1
1403715272255359620, 0.973278, -0.225714, 0.042222, 0.786635, 0.224886, 0.974102, 0.0235013, 2.17677, -0.0464331, -0.0133782, 0.998832, 1.06198, 0, 0, 0, 1
1403715272265302683, 0.973179, -0.226132, 0.042266, 0.786686, 0.225334, 0.974014, 0.02285, 2.17663, -0.0463348, -0.0127132, 0.998845, 1.06198, 0, 0, 0, 1
1403715272275344108, 0.973184, -0.226027, 0.0427082, 0.786725, 0.225185, 0.974029, 0.0236622, 2.17677, -0.0469473, -0.0134104, 0.998807, 1.062, 0, 0, 0, 1
1403715272285357564, 0.973272, -0.225724, 0.0423187, 0.786674, 0.224922, 0.974108, 0.0229, 2.17674, -0.046392, -0.0127696, 0.998842, 1.06198, 0, 0, 0, 1
1403715272295252507, 0.973228, -0.225874, 0.0425245, 0.786697, 0.22502, 0.974059, 0.0239664, 2.17681, -0.0468348, -0.0137559, 0.998808, 1.06205, 0, 0, 0, 1
1403715272305238643, 0.973253, -0.225797, 0.0423641, 0.786687, 0.224982, 0.974087, 0.0231826, 2.17675, -0.0465009, -0.0130313, 0.998833, 1.06192, 0, 0, 0, 1
1403715272315251874, 0.972963, -0.227175, 0.0416597, 0.786633, 0.226372, 0.973766, 0.0231376, 2.17693, -0.0458231, -0.0130814, 0.998864, 1.06203, 0, 0, 0, 1
1403715272325255555, 0.973274, -0.225718, 0.0422892, 0.786634, 0.224884, 0.9741, 0.0236043, 2.17674, -0.0465218, -0.0134633, 0.998827, 1.06196, 0, 0, 0, 1
1403715272335212938, 0.973214, -0.225885, 0.0427888, 0.786759, 0.225033, 0.974059, 0.023838, 2.17683, -0.0470635, -0.0135706, 0.9988, 1.06207, 0, 0, 0, 1
1403715272345323255, 0.973315, -0.225544, 0.0422737, 0.786669, 0.224751, 0.974151, 0.0227163, 2.17673, -0.0463045, -0.0126091, 0.998848, 1.06195, 0, 0, 0, 1
1403715272355210343, 0.973259, -0.225778, 0.0423117, 0.786661, 0.224949, 0.974088, 0.023482, 2.1768, -0.046517, -0.0133361, 0.998828, 1.06196, 0, 0, 0, 1
1403715272365369897, 0.973283, -0.225657, 0.0424126, 0.786686, 0.224884, 0.974131, 0.0222499, 2.17668, -0.0463363, -0.0121175, 0.998852, 1.06191, 0, 0, 0, 1
1403715272375232728, 0.973278, -0.225628, 0.0426818, 0.786706, 0.224815, 0.974129, 0.0230559, 2.17675, -0.0467796, -0.0128443, 0.998823, 1.06195, 0, 0, 0, 1
1403715272385390972, 0.973299, -0.225609, 0.0422988, 0.786728, 0.224803, 0.974133, 0.0229822, 2.17678, -0.0463897, -0.0128597, 0.998841, 1.062, 0, 0, 0, 1
1403715272395388271, 0.972975, -0.227126, 0.0416461, 0.786592, 0.226321, 0.973777, 0.0231748, 2.17696, -0.0458176, -0.0131231, 0.998864, 1.06206, 0, 0, 0, 1
1403715272405397908, 0.973301, -0.225621, 0.0421947, 0.786691, 0.22477, 0.974116, 0.0240056, 2.17678, -0.0465187, -0.0138806, 0.998821, 1.06202, 0, 0, 0, 1
1403715272415295760, 0.972989, -0.227044, 0.0417638, 0.786661, 0.226231, 0.973794, 0.0233239, 2.17698, -0.0459649, -0.0132456, 0.998855, 1.06204, 0, 0, 0, 1
1403715272425405111, 0.973287, -0.225605, 0.0426054, 0.786685, 0.224807, 0.974138, 0.0227552, 2.17672, -0.0466372, -0.0125694, 0.998833, 1.06192, 0, 0, 0, 1
1403715272435308372, 0.973269, -0.225727, 0.0423524, 0.786702, 0.224925, 0.974107, 0.0228993, 2.17675, -0.0464247, -0.0127611, 0.99884, 1.06193, 0, 0, 0, 1
1403715272445230624, 0.973322, -0.225479, 0.042474, 0.786699, 0.224686, 0.974168, 0.0226689, 2.17672, -0.0464881, -0.0125208, 0.99884, 1.06194, 0, 0, 0, 1
1403715272455263026, 0.97328, -0.225679, 0.0423608, 0.7867, 0.224838, 0.974107, 0.0237232, 2.17679, -0.0466178, -0.013565, 0.998821, 1.06198, 0, 0, 0, 1
1403715272465343299, 0.973224, -0.225935, 0.0422898, 0.78664, 0.225118, 0.974054, 0.0232349, 2.17679, -0.0464421, -0.0130925, 0.998835, 1.06197, 0, 0, 0, 1
1403715272475273937, 0.973241, -0.225759, 0.0428382, 0.786743, 0.224891, 0.974084, 0.0241543, 2.17683, -0.0471811, -0.013874, 0.99879, 1.06205, 0, 0, 0, 1
1403715272485356753, 0.973179, -0.226015, 0.0428828, 0.786798, 0.225175, 0.974033, 0.0235703, 2.17661, -0.0470965, -0.013282, 0.998802, 1.06199, 0, 0, 0, 1
1403715272495321204, 0.973261, -0.225762, 0.0423565, 0.786703, 0.224929, 0.97409, 0.0235712, 2.1768, -0.0465805, -0.0134137, 0.998824, 1.06198, 0, 0, 0, 1
1403715272505271693, 0.973, -0.22697, 0.0419065, 0.786611, 0.226165, 0.973815, 0.0231029, 2.17694, -0.0460528, -0.0130014, 0.998854, 1.06202, 0, 0, 0, 1
1403715272515211695, 0.973196, -0.226002, 0.0425626, 0.786731, 0.225211, 0.974048, 0.0226097, 2.17664, -0.0465679, -0.0124181, 0.998838, 1.06195, 0, 0, 0, 1
1403715272525400606, 0.973201, -0.226036, 0.0422852, 0.786694, 0.225225, 0.974033, 0.0231131, 2.17663, -0.0464115, -0.01297, 0.998838, 1.06197, 0, 0, 0, 1
1403715272535341327, 0.973177, -0.226116, 0.0424035, 0.786735, 0.22528, 0.974008, 0.0236147, 2.17679, -0.046641, -0.0134286, 0.998821, 1.062, 0, 0, 0, 1
1403715272545219600, 0.973293, -0.225599, 0.0425048, 0.786659, 0.224795, 0.974137, 0.0228789, 2.17676, -0.046567, -0.012713, 0.998834, 1.06195, 0, 0, 0, 1
1403715272555259490, 0.972972, -0.227103, 0.0418267, 0.786622, 0.226298, 0.973783, 0.0231274, 2.177, -0.0459825, -0.013037, 0.998857, 1.06206, 0, 0, 0, 1
1403715272565244437, 0.973239, -0.225846, 0.0424164, 0.786644, 0.22504, 0.974079, 0.0229704, 2.17674, -0.0465047, -0.0128104, 0.998836, 1.06191, 0, 0, 0, 1
1403715272575236319, 0.972964, -0.22711, 0.0419854, 0.786587, 0.226307, 0.973784, 0.0230338, 2.17697, -0.0461159, -0.0129095, 0.998853, 1.06205, 0, 0, 0, 1
1403715272585246205, 0.972994, -0.227047, 0.0416146, 0.786606, 0.22623, 0.973792, 0.0234551, 2.17699, -0.0458493, -0.0134072, 0.998858, 1.06206, 0, 0, 0, 1
1403715272595377966, 0.972989, -0.227055, 0.0417037, 0.786551, 0.22624, 0.973791, 0.0233824, 2.17697, -0.0459198, -0.0133158, 0.998856, 1.06204, 0, 0, 0, 1
1403715272605266705, 0.973188, -0.226036, 0.0425732, 0.786735, 0.225234, 0.974037, 0.0228441, 2.17662, -0.0466314, -0.0126427, 0.998832, 1.06196, 0, 0, 0, 1
1403715272615330697, 0.972998, -0.227005, 0.0417572, 0.786581, 0.226174, 0.973798, 0.0237202, 2.17699, -0.0460477, -0.0136353, 0.998846, 1.06211, 0, 0, 0, 1
1403715272625335539, 0.972941, -0.227193, 0.0420564, 0.786661, 0.22631, 0.973741, 0.0247308, 2.17708, -0.0465707, -0.0145438, 0.998809, 1.06216, 0, 0, 0, 1
1403715272635257728, 0.973306, -0.225591, 0.0422484, 0.786672, 0.224783, 0.974136, 0.0230581, 2.17676, -0.0463574, -0.0129459, 0.998841, 1.06197, 0, 0, 0, 1
1403715272645228649, 0.972958, -0.227168, 0.0418114, 0.786561, 0.226355, 0.973766, 0.0233116, 2.17697, -0.0460102, -0.013217, 0.998854, 1.06202, 0, 0, 0, 1
1403715272655236456, 0.973267, -0.22573, 0.042403, 0.786696, 0.224946, 0.974111, 0.0224977, 2.17673, -0.0463837, -0.0123579, 0.998847, 1.06196, 0, 0, 0, 1
1403715272665211155, 0.973266, -0.22572, 0.0424811, 0.786703, 0.224893, 0.974103, 0.0233937, 2.17679, -0.0466614, -0.0132146, 0.998823, 1.06195, 0, 0, 0, 1
1403715272675284119, 0.9732, -0.225973, 0.0426288, 0.786781, 0.225107, 0.974034, 0.0241842, 2.17686, -0.0469869, -0.0139401, 0.998798, 1.06207, 0, 0, 0, 1
1403715272685340453, 0.973266, -0.225728, 0.0424186, 0.786669, 0.224942, 0.974112, 0.0225367, 2.17672, -0.0464076, -0.0123925, 0.998846, 1.06195, 0, 0, 0, 1
1403715272695302836, 0.9729, -0.227411, 0.0418192, 0.786613, 0.226572, 0.973702, 0.0238788, 2.17699, -0.0461497, -0.0137567, 0.99884, 1.06203, 0, 0, 0, 1
1403715272705327822, 0.973292, -0.225629, 0.042365, 0.786653, 0.224835, 0.974132, 0.0227152, 2.1767, -0.0463943, -0.0125834, 0.998844, 1.06191, 0, 0, 0, 1
1403715272715287781, 0.973195, -0.226001, 0.0426066, 0.7867, 0.225153, 0.974033, 0.0238046, 2.17679, -0.04688, -0.0135735, 0.998808, 1.06206, 0, 0, 0, 1
1403715272725598804, 0.97326, -0.225783, 0.0422727, 0.786641, 0.224977, 0.974093, 0.0229903, 2.17672, -0.0463683, -0.0128651, 0.998842, 1.06196, 0, 0, 0, 1
1403715272735313975, 0.973267, -0.225786, 0.0420892, 0.786627, 0.224987, 0.974093, 0.0228949, 2.1767, -0.0461682, -0.0128134, 0.998851, 1.06195, 0, 0, 0, 1
1403715272745241069, 0.973257, -0.225819, 0.04216, 0.786636, 0.22502, 0.974085, 0.0228806, 2.17675, -0.0462344, -0.0127819, 0.998849, 1.06198, 0, 0, 0, 1
1403715272755374636, 0.973247, -0.225821, 0.0423676, 0.786709, 0.225008, 0.974082, 0.0231282, 2.17675, -0.0464924, -0.0129764, 0.998834, 1.06197, 0, 0, 0, 1
1403715272765227224, 0.973251, -0.22577, 0.0425574, 0.786669, 0.224951, 0.974094, 0.0232143, 2.17675, -0.046696, -0.01302, 0.998824, 1.06193, 0, 0, 0, 1
1403715272775232985, 0.972955, -0.227147, 0.0419893, 0.786664, 0.226327, 0.97377, 0.0234178, 2.17699, -0.0462072, -0.0132811, 0.998844, 1.06205, 0, 0, 0, 1
1403715272785302828, 0.97335, -0.225343, 0.0425409, 0.786667, 0.224542, 0.974197, 0.0228072, 2.17669, -0.0465827, -0.0126471, 0.998834, 1.06193, 0, 0, 0, 1
1403715272795680495, 0.973031, -0.226874, 0.0416858, 0.786609, 0.226081, 0.973839, 0.022913, 2.17695, -0.0457936, -0.0128707, 0.998868, 1.06204, 0, 0, 0, 1
1403715272805260464, 0.973257, -0.225763, 0.0424504, 0.786712, 0.224958, 0.974099, 0.0229243, 2.17677, -0.0465263, -0.0127617, 0.998836, 1.06199, 0, 0, 0, 1
1403715272815303334, 0.973198, -0.22596, 0.0427542, 0.786725, 0.225105, 0.974041, 0.0239172, 2.17681, -0.0470487, -0.013652, 0.998799, 1.06201, 0, 0, 0, 1
1403715272825261140, 0.973253, -0.225774, 0.0424749, 0.786732, 0.224937, 0.974087, 0.0236138, 2.17681, -0.0467057, -0.013428, 0.998818, 1.06201, 0, 0, 0, 1
1403715272835232544, 0.973205, -0.225992, 0.0424214, 0.786726, 0.225142, 0.974033, 0.0239131, 2.17681, -0.046724, -0.0137215, 0.998814, 1.06201, 0, 0, 0, 1
1403715272845237363, 0.973001, -0.22702, 0.0416106, 0.786564, 0.226213, 0.973801, 0.0232448, 2.17696, -0.0457975, -0.0132044, 0.998863, 1.06203, 0, 0, 0, 1
1403715272855410046, 0.973259, -0.225777, 0.0423294, 0.78666, 0.22495, 0.974088, 0.0234445, 2.17679, -0.0465258, -0.0132955, 0.998829, 1.06199, 0, 0, 0, 1
1403715272865275022, 0.973038, -0.226807, 0.0419022, 0.786559, 0.225999, 0.973852, 0.0231802, 2.17691, -0.0460639, -0.0130854, 0.998853, 1.06199, 0, 0, 0, 1
1403715272878775804, 0.973204, -0.225948, 0.0426786, 0.786688, 0.225123, 0.974052, 0.0233081, 2.17674, -0.0468376, -0.0130756, 0.998817, 1.062, 0, 0, 0, 1
1403715272885370348, 0.973277, -0.225714, 0.0422591, 0.786688, 0.22489, 0.974103, 0.0234038, 2.17681, -0.0464473, -0.0132748, 0.998833, 1.062, 0, 0, 0, 1
1403715272895279173, 0.972935, -0.227245, 0.041931, 0.786656, 0.226431, 0.973748, 0.0233036, 2.17696, -0.0461259, -0.0131784, 0.998849, 1.06203, 0, 0, 0, 1
1403715272905306571, 0.973259, -0.22579, 0.042257, 0.786667, 0.224973, 0.974088, 0.0232359, 2.1768, -0.0464085, -0.0131079, 0.998837, 1.06196, 0, 0, 0, 1
1403715272915187408, 0.973227, -0.225872, 0.0425565, 0.786711, 0.22501, 0.974058, 0.0241155, 2.17683, -0.0468996, -0.0138942, 0.998803, 1.06199, 0, 0, 0, 1
1403715272925352968, 0.972969, -0.227139, 0.0417007, 0.786651, 0.226313, 0.973768, 0.0236246, 2.177, -0.0459729, -0.0135485, 0.998851, 1.06209, 0, 0, 0, 1
1403715272935341000, 0.973245, -0.22582, 0.0424234, 0.786719, 0.224984, 0.974077, 0.0235997, 2.17677, -0.046653, -0.0134237, 0.998821, 1.06198, 0, 0, 0, 1
1403715272945256670, 0.973277, -0.225588, 0.0429244, 0.786736, 0.224742, 0.974131, 0.0236598, 2.1768, -0.0471514, -0.0133806, 0.998798, 1.062, 0, 0, 0, 1
1403715272955415468, 0.973205, -0.225982, 0.0424855, 0.78669, 0.225131, 0.974035, 0.0239094, 2.17679, -0.0467855, -0.0137039, 0.998811, 1.06205, 0, 0, 0, 1
1403715272965468445, 0.973201, -0.225936, 0.0428159, 0.786778, 0.225045, 0.974036, 0.0246622, 2.17692, -0.0472763, -0.0143658, 0.998779, 1.06208, 0, 0, 0, 1
1403715272975302743, 0.972908, -0.227314, 0.0421773, 0.786731, 0.226454, 0.973721, 0.0242192, 2.17705, -0.0465743, -0.0140118, 0.998817, 1.06212, 0, 0, 0, 1
1403715272985422323, 0.973206, -0.225944, 0.0426514, 0.786715, 0.225076, 0.97404, 0.024217, 2.17683, -0.0470159, -0.0139683, 0.998796, 1.06209, 0, 0, 0, 1
1403715272995140036, 0.973195, -0.226012, 0.0425492, 0.786741, 0.225138, 0.974022, 0.0243747, 2.17685, -0.0469529, -0.0141418, 0.998797, 1.06208, 0, 0, 0, 1
1403715273005316792, 0.973181, -0.226019, 0.0428379, 0.786757, 0.225142, 0.974021, 0.02436, 2.17683, -0.0472308, -0.0140621, 0.998785, 1.06203, 0, 0, 0, 1
1403715273015288529, 0.973204, -0.225938, 0.0427266, 0.786753, 0.225044, 0.974034, 0.0247622, 2.17691, -0.0472119, -0.0144834, 0.99878, 1.06209, 0, 0, 0, 1
1403715273025350415, 0.97318, -0.226048, 0.0426972, 0.786752, 0.22514, 0.974004, 0.0250504, 2.17686, -0.0472498, -0.0147657, 0.998774, 1.06213, 0, 0, 0, 1
1403715273035279734, 0.973225, -0.225871, 0.042612, 0.786739, 0.225039, 0.974067, 0.0234558, 2.17676, -0.0468049, -0.0132383, 0.998816, 1.06199, 0, 0, 0, 1
1403715273045526415, 0.973188, -0.22599, 0.0428136, 0.786725, 0.225093, 0.974022, 0.0247961, 2.17688, -0.047305, -0.0144943, 0.998775, 1.06208, 0, 0, 0, 1
1403715273055322872, 0.972873, -0.227482, 0.0420667, 0.786691, 0.226626, 0.973682, 0.0241833, 2.17701, -0.0464609, -0.0139939, 0.998822, 1.06209, 0, 0, 0, 1
1403715273065215458, 0.973245, -0.225782, 0.0426144, 0.786713, 0.22494, 0.974085, 0.0236719, 2.17679, -0.0468548, -0.0134529, 0.998811, 1.06199, 0, 0, 0, 1
1403715273075278242, 0.973022, -0.226853, 0.0420178, 0.786598, 0.226003, 0.97383, 0.0240344, 2.177, -0.0463705, -0.0138898, 0.998828, 1.06209, 0, 0, 0, 1
1403715273085209634, 0.972899, -0.227427, 0.0417692, 0.786609, 0.226624, 0.973708, 0.0231085, 2.17691, -0.0459265, -0.0130164, 0.99886, 1.06199, 0, 0, 0, 1
1403715273095213592, 0.973298, -0.225616, 0.0422933, 0.786688, 0.224774, 0.974121, 0.0237781, 2.17683, -0.0465635, -0.0136367, 0.998822, 1.06202, 0, 0, 0, 1
1403715273105442961, 0.972875, -0.227521, 0.0418053, 0.786662, 0.226685, 0.973677, 0.0238108, 2.17698, -0.0461223, -0.0136883, 0.998842, 1.06208, 0, 0, 0, 1
1403715273115372252, 0.972879, -0.227448, 0.0421087, 0.786639, 0.226583, 0.973688, 0.024345, 2.17701, -0.046538, -0.0141437, 0.998816, 1.06207, 0, 0, 0, 1
1403715273125271669, 0.97325, -0.225783, 0.0424933, 0.786729, 0.224959, 0.974089, 0.0233366, 2.17679, -0.0466613, -0.0131532, 0.998824, 1.06197, 0, 0, 0, 1
1403715273135305349, 0.973228, -0.225937, 0.0421869, 0.786619, 0.225148, 0.974061, 0.0226439, 2.17671, -0.0462087, -0.0125394, 0.998853, 1.0619, 0, 0, 0, 1
1403715273145321603, 0.973171, -0.226122, 0.0424985, 0.78671, 0.225278, 0.974005, 0.023773, 2.17667, -0.0467693, -0.0135612, 0.998814, 1.06205, 0, 0, 0, 1
1403715273155392268, 0.973265, -0.225702, 0.0425987, 0.78669, 0.224882, 0.974109, 0.0232103, 2.17676, -0.0467344, -0.0130101, 0.998823, 1.06195, 0, 0, 0, 1
